"rating","review"
"1","Efektler kullanılmıyor, kullanmaya çalıştığımda ise komple kamera devre dışı kalıyor. Hikaye paylaşmak istediğimde çok uzun sürüyor göndermesi. Kaydedilen koleksiyonlar kısayoldan açınca hepsi çıkmıyor, illa uzun uzun profile gidip kaydedilenleri açıp yenileyince geliyor koleksiyonların hepsi. Acil ...Yorumun TamamıEfektler kullanılmıyor, kullanmaya çalıştığımda ise komple kamera devre dışı kalıyor. Hikaye paylaşmak istediğimde çok uzun sürüyor göndermesi. Kaydedilen koleksiyonlar kısayoldan açınca hepsi çıkmıyor, illa uzun uzun profile gidip kaydedilenleri açıp yenileyince geliyor koleksiyonların hepsi. Acil düzeltin lütfen, sinir bozucu olmaya başladı artık instagram."
"5","Bazı sorunlar var.. 1- Hikayelerine baktığım kişiler 5 dk sonra yine sanki bakmamışım gibi instagram ana sayfamda yeniden çıkıyor yine baştan bakmam gerekiyor.. 2- takip ettiğim kişileri en son takip ettiğim kişiler olarak ayarlıyorum..otomatik yine varsayılan olarak ayarlanıyor... 3- hikayeme bakan...Yorumun TamamıBazı sorunlar var.. 1- Hikayelerine baktığım kişiler 5 dk sonra yine sanki bakmamışım gibi instagram ana sayfamda yeniden çıkıyor yine baştan bakmam gerekiyor.. 2- takip ettiğim kişileri en son takip ettiğim kişiler olarak ayarlıyorum..otomatik yine varsayılan olarak ayarlanıyor... 3- hikayeme bakan kişilere bakıyorum otomatik olarak en üstte atıyor.. lütfen Bu hataları düzeltin instagram ekibi."
"4","İnstagram çok güzel benimde bir hesabım var ama bazenleri benim birilerini takip etmem beğenmem ve bunun gibi şeylerden bana yasak geldi. Lütfen bu sorunu düzeltin ben normal olarak kullanıyorum hatalı davranış yapmıyorum ama beğenme takip etme vb. Şeyleri yapamıyorum lütfen bunu düzeltin Ama siz yi...Yorumun Tamamıİnstagram çok güzel benimde bir hesabım var ama bazenleri benim birilerini takip etmem beğenmem ve bunun gibi şeylerden bana yasak geldi. Lütfen bu sorunu düzeltin ben normal olarak kullanıyorum hatalı davranış yapmıyorum ama beğenme takip etme vb. Şeyleri yapamıyorum lütfen bunu düzeltin Ama siz yinede yükleyin çünkü İnstagram Gerçekten Çok Güzel bir uygulama"
"1","İnstegram hesabımı sıklıkla kullanıyorum.. Güzel bir uygulama fakat sürekli işlem engeli vermeleri çok can sıkıcı.. En ufak bir işlemde engel alıyorsun.. Ard arda üç beş mesaj at engel.. Peş peşe Sayfanı takibe alsalar sen gt yapsan engel.. Begeni yap üç beş ard arda engel.. Yorum yap yine engel... ...Yorumun Tamamıİnstegram hesabımı sıklıkla kullanıyorum.. Güzel bir uygulama fakat sürekli işlem engeli vermeleri çok can sıkıcı.. En ufak bir işlemde engel alıyorsun.. Ard arda üç beş mesaj at engel.. Peş peşe Sayfanı takibe alsalar sen gt yapsan engel.. Begeni yap üç beş ard arda engel.. Yorum yap yine engel... Yardım menüsüne yazıyoruz yok açılmıyor açılmıyor açılmıyor.. Bu hesap üzerinden ticaret yapıyorum.. Müşterilerimle iletişime geçemiyorum..Bu durum cidden çok can sıkıcı ve sinir bozucu...."
"1","Dünyanın en çok kullanılan uygulaması hata üstüne hata veriyor. Son 4 5 gündür hiç bir şekilde hikaye paylaşımı yapamıyorum ekranda paylaşılıyor yazıyor ama gitmiyor ünlem çıkıyor ve tekrar dene diyor . Günlerdir hiç bir paylaşım yapamadım. Dm den fotoğraf ve video gönderemiyorum yine aynı hatayi ve...Yorumun TamamıDünyanın en çok kullanılan uygulaması hata üstüne hata veriyor. Son 4 5 gündür hiç bir şekilde hikaye paylaşımı yapamıyorum ekranda paylaşılıyor yazıyor ama gitmiyor ünlem çıkıyor ve tekrar dene diyor . Günlerdir hiç bir paylaşım yapamadım. Dm den fotoğraf ve video gönderemiyorum yine aynı hatayi veriyor sürekli hata bildirimi sorun bildirimi yaptım ama ilgilenen yok cidden ciddi misiniz ?"
"2","Dün gece yarısı hikaye paylaşmamaya başladı ve bu saat oldu hala sorun devam ediyor. Bir hikaye paylaşmaya çalıştığımda uygulama durduruluyor ve beni atıyor. Lütfen yardımcı olun."
"1","Bir haftadır kimseyi takip edemiyorum. Profesyonel hesaba gecis yapamıyorum. Kendiliğinden oluşan bir durum ve ne zaman hesabımın serbest olacağı hakkında bir fikrim yok. Acilen yardımcı olabilecek bir yanit bekliyorum"
"3","son gelen güncelleme ile çoğu gönderiye yorum yapamıyoruz düzeltilir se çok güzel bir uygulama :D uygulama güzel yükleyin (zaten telefonlarda otomatik olarak yüklü oluyor )Birde dm ile işiniz yoksa silebiliyorsunuz ama 32 MB yazıp 446 MB olması kötü.Bazı telefonlarda filtreler çalışmıyor. Bu sorun d...Yorumun Tamamıson gelen güncelleme ile çoğu gönderiye yorum yapamıyoruz düzeltilir se çok güzel bir uygulama :D uygulama güzel yükleyin (zaten telefonlarda otomatik olarak yüklü oluyor )Birde dm ile işiniz yoksa silebiliyorsunuz ama 32 MB yazıp 446 MB olması kötü.Bazı telefonlarda filtreler çalışmıyor. Bu sorun düzeltilir se çok iyi olur"
"1","Merhaba, geçici olarak kapattığım hesabımı yeniden açmayı denediğimde ""geçici olarak kilitlendi"" diyor. Ardından direkt ya da mailime gelen kodla şifre yenilemeye yönlendiriyor, kodu giriyorum ve çıkan şifre yenileme sayfasında kriterlere uygun yeni bir şifre yazıp ilerle dedikten sonra her seferind...Yorumun TamamıMerhaba, geçici olarak kapattığım hesabımı yeniden açmayı denediğimde ""geçici olarak kilitlendi"" diyor. Ardından direkt ya da mailime gelen kodla şifre yenilemeye yönlendiriyor, kodu giriyorum ve çıkan şifre yenileme sayfasında kriterlere uygun yeni bir şifre yazıp ilerle dedikten sonra her seferinde ""Üzgünüz bir sorun oluştu. Lütfen tekrar dene."" uyarısı veriyor. İşlemi defalarca birden çok telefon/pcden, mailim açık kalır şekilde denedim, sürekli bu uyarıyı veriyor. Yardımcı olur musunuz?"
"5","Hey, bu Instagram'ın yaratıcısından bir mesaj ve 28 Temmuz anlaşmazlığına ne olacağını biraz anlatıyor. Aldığınız kişiye iade etmeyin. Sevgili Instagram üyeleri, Instagram 28 Temmuz 2020'de kapanmalı, çünkü çok kalabalık oldu. Birçok üye Snapchat'in çok yavaş olduğundan şikayet etti. Aktif aktif muh...Yorumun TamamıHey, bu Instagram'ın yaratıcısından bir mesaj ve 28 Temmuz anlaşmazlığına ne olacağını biraz anlatıyor. Aldığınız kişiye iade etmeyin. Sevgili Instagram üyeleri, Instagram 28 Temmuz 2020'de kapanmalı, çünkü çok kalabalık oldu. Birçok üye Snapchat'in çok yavaş olduğundan şikayet etti. Aktif aktif muhalif üyelerin yanı sıra birçok yeni üye olduğunu belirtiyorlar. Üyelerin aktif olup olmadığını görmek için bu mesajı göndereceğiz. Etkin iseniz, hala etkin olduğunuzu göstermek için kopyala ve yapıştı"
"3","Instagram gerçekten çok güzel bir uygulama ama bazı sıkıntılar çekiyorum. Telefonumda kendi hesabım dışında iki hesap daha var bunlarda normal bir şekilde hareketlerim gözüküyor. Ama en çok kullandığım hesabımda hareketlerim bölümü yok. Günde kaç dakika vakit geçirdiğimi göremiyorum. Eğer bu da tam ...Yorumun TamamıInstagram gerçekten çok güzel bir uygulama ama bazı sıkıntılar çekiyorum. Telefonumda kendi hesabım dışında iki hesap daha var bunlarda normal bir şekilde hareketlerim gözüküyor. Ama en çok kullandığım hesabımda hareketlerim bölümü yok. Günde kaç dakika vakit geçirdiğimi göremiyorum. Eğer bu da tam olsaydı gerçekten 5 yıldızı hak etmişti."
"5","io dekora 2 yumurta da cok yakışırdi kimse bunu dizayn eden oraya bol baharat koymuş..saçma uyumsuz .olmuş....emekli bir ressam dekaratör..olarak görebildiğim..o.ne kel alaka dereotu da var.....bilin istedim kim dizayn ettiise...bol reklamlar.....iyi satışlar...olsun .beyler.."
"4","Bir kerelik bir aya özel ek süre seçeneği de olması iyi olurdu. Önceden aylık ek paketi açıklaması net olmadığından diğer aylarda devam ettiğini anlamamıştım. Meğer sonraki ay iptali gerekiyormuş şimdi açıklama yazılmış iyi olmuş."
"1","2 gündür instagram açılmıyor. sadece bir resim ardindan ne asagi ne yukari ne sag ne sola oynatilmiyor. hikayeler gözükmüyor. sayfanin ustu bembeyaz. yardim alabilinecek hic bir buton çalışmıyor telefonda hic bir kasma veri fazlaligi olmamasina ragmen sorun devm ediyor. ne zaman ilgileneksin ınstegr...Yorumun Tamamı2 gündür instagram açılmıyor. sadece bir resim ardindan ne asagi ne yukari ne sag ne sola oynatilmiyor. hikayeler gözükmüyor. sayfanin ustu bembeyaz. yardim alabilinecek hic bir buton çalışmıyor telefonda hic bir kasma veri fazlaligi olmamasina ragmen sorun devm ediyor. ne zaman ilgileneksin ınstegram yetkilisi..."
"4","Merhaba sayın Instagram yetkilileri bir sorunum var. Hesabımda paylaştığım hikayeyi gizlediğim kişilere tekrar açmak istiyorum ama olmuyor. Hikaye ayarlarından hikayeyi gizleden gizlediğim kişileri kaldırıyorum ama çıkıp tekrar baktığımda yine aynı kişiler duruyor. Lütfen bu sorunu çözün."
"1","Allah belanızı versin 3 yıldır kullandığım hesabımdan çıkartıp robot testlerine tabi tuyuyorsunuz tl no yazın dıyorsunuz yazıyoruz onay kodu gelmiyor instagram facebook geldığınden beri çok ama çok kötü oldu instagram yöneticileri!!!!!! sesimi duyun allahın salakları, mallar... Bu uygulamayı yüklene...Yorumun TamamıAllah belanızı versin 3 yıldır kullandığım hesabımdan çıkartıp robot testlerine tabi tuyuyorsunuz tl no yazın dıyorsunuz yazıyoruz onay kodu gelmiyor instagram facebook geldığınden beri çok ama çok kötü oldu instagram yöneticileri!!!!!! sesimi duyun allahın salakları, mallar... Bu uygulamayı yükleneyin çok kötü b*k gibi"
"5","Asus zenfone 2 hikayelerde donma yapıyor akışta ki videoları oynatmıyor. Telefonu çok kasıyor. Hergüncellemede başka sorunlar yaşıyorum. Eski sürüme geri döndüğümde telefon çalıştırmıyor. Acil yardım."
"4","Hikayenin 24 saati bittikten sonra gören kisiler gorunmuyor. Onlar görünmeli. Yani en azindan öne cıkanlarda gorunmeli. Ayrica da whatsapp gibi koyu mod acik mod secenekleri olsaydi daha guzel olurdu. Ha şu koyu mod acik mod ozelligini de ayarlardan degistirebilmemiz cok guzel olurdu. Bunlar da yapi...Yorumun TamamıHikayenin 24 saati bittikten sonra gören kisiler gorunmuyor. Onlar görünmeli. Yani en azindan öne cıkanlarda gorunmeli. Ayrica da whatsapp gibi koyu mod acik mod secenekleri olsaydi daha guzel olurdu. Ha şu koyu mod acik mod ozelligini de ayarlardan degistirebilmemiz cok guzel olurdu. Bunlar da yapilsa gercekten muhtesem olur instagram👌."
"5","Acil yardım !!! Dün akşam instagram adresim çalındı. Gece farklı bir yerden giriş yapmaya çalışıldığı gösterildi ve sabah bir baktım hesabıma giremiyorum. Lütfen yardımcı olur musunuz? 2013 yılından beri kullanıyorum ben o hesabı. İçinde bir sürü anılarım var. Lütfen"
"5","Instagram çok güzel bir uygulama ilk zamanlarından bu yana kullanırım fakat bir sorun var iki tane hesabım kapatıldı bunları açmak için çok uğraştım Instagram yetkililerine soruyorum yeni bir hesap açmam da sorun olur mu? Benim yeni hesap açmam sizin için için uygun mu? (ihlalden dolayı hesabı kapan...Yorumun TamamıInstagram çok güzel bir uygulama ilk zamanlarından bu yana kullanırım fakat bir sorun var iki tane hesabım kapatıldı bunları açmak için çok uğraştım Instagram yetkililerine soruyorum yeni bir hesap açmam da sorun olur mu? Benim yeni hesap açmam sizin için için uygun mu? (ihlalden dolayı hesabı kapanan tekrardan hesap açtım kullanmamın bir sakıncası var mı?"
"1","BANKA HESAPLARINDAN FAZLA ÖDEME ÇEKMESİYLE MEŞHUR BU SIRA! Durumu araştırmak için google yazdığımda şikayetim var platformunda son 3 haftadır çoğu işletme hesabında aynı sorun yaşanmış ve ciddi rakamlar, 800 tl lik reklam 1.500 tl ödeme çeken instagram! Muhattap kişi bulamadığımızdan aynı anda tüket...Yorumun TamamıBANKA HESAPLARINDAN FAZLA ÖDEME ÇEKMESİYLE MEŞHUR BU SIRA! Durumu araştırmak için google yazdığımda şikayetim var platformunda son 3 haftadır çoğu işletme hesabında aynı sorun yaşanmış ve ciddi rakamlar, 800 tl lik reklam 1.500 tl ödeme çeken instagram! Muhattap kişi bulamadığımızdan aynı anda tüketici haklarına başvurma kararı aldık."
"1","Hikaye paylaşılıyor diyor ama paylaşım yapmıyor, devamli beni instagramdan atıyor. Aylardan sil yukle yapıyorum sorun hep tekrarlıyor. Kaç defa sorun bildir dedim ama hiç birşey degismedi!!!!! Bir an önce duzelsin !!!"
"3","1 haftadır story atıcam sürekli yeniden yükle diyor. İnternetle ilgili olduğunu düşündüm fakat Wi-Fi full çekiyor. Sonra Wi-Fi'den şüphelenip hücresele de geçtim ama yine aynı sorun karşıma çıktı. Bu çevremde de oluyor. Umarım bu sorunu hemen düzeltirsiniz..."
"2","En son aldığım güncellemeden sonra uygulama dili olarak Türkçe de sorun yaşıyorum Türkçe olarak uygulama açılmıyor. Dil olarak ABD İngilizce olarak seçtiğimde uygulama açılıyor fakat hikaye paylaşımı yapamıyorum uygulama hata veriyor. Bu sorunun çözülmesi gerekir."
"1","Yanlışlıkla 13 yaşından küçük olduğumu belirttiğim için hesabım kilitlendi ama aslında 18 yaşındayım. 16 gündür itiraz ediyorum, e posta atıyorum, kanıt olarak kimliğimi atıyorum ama hala açılmadı. 100 küsür e posta attım ve hala bir gelişme yok. Sisteminiz çok yavaş çalışıyor. Acilen bunu düzeltin ...Yorumun TamamıYanlışlıkla 13 yaşından küçük olduğumu belirttiğim için hesabım kilitlendi ama aslında 18 yaşındayım. 16 gündür itiraz ediyorum, e posta atıyorum, kanıt olarak kimliğimi atıyorum ama hala açılmadı. 100 küsür e posta attım ve hala bir gelişme yok. Sisteminiz çok yavaş çalışıyor. Acilen bunu düzeltin ve hesabımı açın lütfen!"
"1","Takip ettiklerimi çıkarmak istiyorum ve instegram engelliyor . Amaç ne . Bunun güvenlikle ne alakası var ? Lütfen yardımcı olun , takipçileri, takip ettiklerimi çıkarmak istiyorum . Teşekkürler"
"1","45 gündür instagram hesabım haksız yere kapalı vaziyette duruyor! İtiraz etme bölümüne girdikçe hata veriyor. Yüzlerce kişide son güncellemeyle beraber hata verme problemi var. İNSTAGRAM 'BİZE BİLDİR' BÖLÜMÜNDE HATA VAR, 45 GÜNDÜR KİMLİĞİMİN FOTOĞRAFINI YÜKLEYEMİYORUM!!!"
"4","Üstte gözüksün diye 4 yıldız verdim. Lütfen şu instagramı düzeltin doğru düzgün çalışsın artık. Bir yere girerken akış yenilenemedi diyor. Profile girerken biyografi ve takipçiler gönderiler gözükmüyor sonradan açılıyor. LÜTFEN İNSTAGRAMIN FOTOĞRAF KALİTESİNİ DÜŞÜRMESİNİ DÜZELTİN KALİTE GİDİYOR HEP ...Yorumun TamamıÜstte gözüksün diye 4 yıldız verdim. Lütfen şu instagramı düzeltin doğru düzgün çalışsın artık. Bir yere girerken akış yenilenemedi diyor. Profile girerken biyografi ve takipçiler gönderiler gözükmüyor sonradan açılıyor. LÜTFEN İNSTAGRAMIN FOTOĞRAF KALİTESİNİ DÜŞÜRMESİNİ DÜZELTİN KALİTE GİDİYOR HEP LÜTFEN"
"3","Mesajlar kısmında yazılar bazen küçülüyor, bazen büyüyor sadece bende mi oluyor bu ? Birkaç gündür de aldı başını gidiyor, ekrana sığmıyor arada şaka gibi. Güncelleme mi geldi ne oldu anlamadım bağımsızlığını ilan etme çabası sanki."
"4","Son güncellemeden sonra uygulama açılmıyor . Giriyorum 5 saniye kalıyor sonra kapanıyor, 1 haftadır giremiyorum Instagrama. BU DURUM DÜZELENE HADAR 1 YILDIZ! Bu duruma bir çare bulun bu birtek bende mi oluyor yoksa sizdede oluyor mu? ( Düzelttiğiniz için teşekkürler )"
"5","Merhaba hocam bu arada sen ne kadar çok sevdiğimi bir gün olsun inşallah kardeşim ben çıkıyorum seni çok seviyorum seni seviyorum demek değil ki bu da benim için çok teşekkür ederim canım benim ya da arama yapabilirsiniz bir şey yok ki benim için çok teşekkür ederim canım benim ya da arama için bir ...Yorumun TamamıMerhaba hocam bu arada sen ne kadar çok sevdiğimi bir gün olsun inşallah kardeşim ben çıkıyorum seni çok seviyorum seni seviyorum demek değil ki bu da benim için çok teşekkür ederim canım benim ya da arama yapabilirsiniz bir şey yok ki benim için çok teşekkür ederim canım benim ya da arama için bir araya gelip geçici madde ile peşin ödeme tarihi itibariyle bir gün olsun diye değil de ben de bu kadar güzel bir şey degil"
